,School,Details,Adress,Summary Rating,Rating Class,Type,Grades,Total students enrolled,Students per teacher,Number of Reviews,Reviews,Test Scores Rating,Student Progress Rating,College Readiness Rating,Equity Overview Rating
107,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
108,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
109,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
110,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
111,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
112,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
113,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
114,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
115,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
116,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
117,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
118,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
119,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
120,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
121,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
122,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
123,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
124,Academy of Finance and Enterprise,https://www.greatschools.org/new-york/queens/8303-Academy-Of-Finance-And-Enterprise/,"30-20 THOMSON AVE, Queens, NY, 11101",8,Above average,Public district,9-12 & Ungraded,646,18:1,4 Reviews,3.8,8,,9.0,8
125,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
126,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
127,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
128,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
129,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
130,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
131,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
132,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
133,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
134,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
135,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
136,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
137,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
138,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
139,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
140,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
141,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
142,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
143,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
144,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
145,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
146,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
147,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
148,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
149,East New York Family Academy,https://www.greatschools.org/new-york/brooklyn/1849-East-New-York-Family-Academy/,"145 Pennsylvania Avenue, Brooklyn, NY, 11207",7,Above average,Public district,6-12 & Ungraded,499,12:1,9 Reviews,3.8,3,9.0,10.0,5
150,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
151,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
152,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
153,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
154,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
155,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
156,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
157,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
158,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
159,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
160,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
161,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
162,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
163,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
164,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
165,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
166,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
167,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
168,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
169,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
170,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
171,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
172,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
173,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
174,Ps 179 Kensington,https://www.greatschools.org/new-york/brooklyn/2573-Ps-179-Kensington/,"202 Avenue C, Brooklyn, NY, 11218",7,Above average,Public district,"PK, K-5 & Ungraded",818,12:1,11 Reviews,2.5,5,9.0,,6
175,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
176,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
177,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
178,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
179,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
180,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
181,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
182,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
183,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
184,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
185,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
186,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
187,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
188,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
189,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
190,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
191,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
192,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
193,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
194,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
195,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
196,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
197,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
198,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
199,Community Roots Charter School,https://www.greatschools.org/new-york/brooklyn/8796-Community-Roots-Charter-School/,"51 Saint Edwards Street, Brooklyn, NY, 11205",7,Above average,Public charter,K-8 & Ungraded,473,8:1,3 Reviews,3.7,8,8.0,,3
200,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
201,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
202,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
203,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
204,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
205,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
206,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
207,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
208,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
209,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
210,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
211,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
212,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
213,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
214,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
215,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
216,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
217,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
218,Ps 2 Meyer London,https://www.greatschools.org/new-york/new-york/2031-Ps-2-Meyer-London/,"122 Henry Street, New York, NY, 10002",6,Average,Public district,"PK, K-5",476,10:1,12 Reviews,4.1,7,7.0,,3
